tweet_id,sentiment,content 
1964141424,neutral,woken mum_dat_ work
1964141466,sadness,stupid twitter _gui_ i_clo_m faceless _dat__dat__dat_
1964141570,sadness,_at_ hate u_dat__dat__dat__dat_ 2 wait one week see cuz _par_puerto rico_par_ still coming soon_dat__dat__dat__dat_
1964141694,worry,_at_ right here_exc_ army wife germany_exc_ can_clo_t stand summer_exc_
1964141789,surprise,_at_ stopped followin me_int_
1964142238,sadness,_at_ wish could would cost much call way uk
1964142308,fun,extra justin rutledge ticket mod club tonight
1964142380,worry,_at_ it_clo_s like i_clo_m middle coordinating 3_gui_point move_col_ stuff il _gui__gui_ & gt_sem_ old nyc apt + stuff _gui__gui_ & gt_sem_ new apt_dat_
1964143015,hate,needs _clo_unfollow_clo_ tweeps_com_ dislike can_clo_t keep tweeting literally every 2 minutes_exc_ sorry
1964143122,worry,i_clo_m lazy bum_dat__dat_boo jack always works fridays
1964143410,sadness,_at_ album getting uk release_int_ ill order pay huge amount get shipped uk
1964143621,worry,_at_ can_clo_t believe tweeted that_dat_ special moment
1964143774,happiness,_at_ wow_dat_ _at_ constantly ranting love genghis grill too_dat_ never there_sem_ colorado_dat_
1964143856,happiness,tomorrow warm day_dat__dat_ reason don_clo_t like sun much_dat_ xd i_clo_ll go swim_exc_ _sem_d that_clo_s better_dat_ xd
1964144540,hate,car might totaled
1964144561,worry,rushing sitter pick 103f_gui_fevered preschooler
1964144733,sadness,_at_ can_clo_t can_clo_t can_clo_t i_clo_m sad_dat__dat__dat__dat_ i_clo_m venezuela_exc_
1964144755,worry,swear hot dont want leave house hot at_int_
1964144936,neutral,_at_ yes_exc_ co_gui_workers don_clo_t go bars
1964144959,worry,_at_ it_clo_s now_dat__dat__dat_now go talk people melrose_dat__dat__dat_cashier_com_ registrar_com_ etc_dat_ unfun places
1964145093,surprise,3oh_exc_3 _gui_ rich man amazing_com_ really can_clo_t bothered school monday
1964145604,anger,gah_com_ sprained left ankle_dat__dat__dat_ got torn ligament right foot_dat_ looks like it_clo_s back walking cane
1964145679,empty,went dmv today_dat__dat__dat__dat__dat_some things never change
1964145835,worry,_at_ hmm sorry_com_ went mia
1964146328,neutral,yucaipa_dat_ gon na watch game alone
1964146337,worry,_at_ work schneider electric_com_ much longer_dat_ sending jobs mexico
1964146548,neutral,sad news _gui_ young quinland building_clo_s white_gui_gloved elevator operator retired _url_
1964146927,worry,_at_ oh sorry _gui_ misunderstood_dat_ i_clo_m 100 % sure i_clo_m thinking isn_clo_t
1964146958,neutral,got back school_exc_ ugh don_clo_t want go dance tonight
1964147373,hate,_at_ oh nooooowwww youre busy me_dat__dat__dat_dam see is_exc_ long known other_int__exc__int__exc__int_
1964147429,surprise,_at_ wish could go_com_ exam day one could go to_com_ im allowed touring next year_int_
1964147676,worry,ouch_com_ back_dat_ i_clo_m sick pamela anderson esque chest
1964147725,sadness,everyones set & quot_sem_away & quot_sem_ msn_dat__dat_ nobody talk _col__sla_
1964147727,sadness,_at_ entire week_exc__exc_ didn_clo_t get design graphic design job_com_ home freelance_dat_ sad_dat_
1964147784,neutral,_at_ eu fiz de chocolate
1964147919,neutral,tried calling work 5 times wont answer
1964148103,hate,_at_ never answer me_dat__dat_ wath say
1964148143,neutral,_at_ hi there_dat_ agree_exc_ small children running happy_com_ breaking tears
1964148162,enthusiasm,_at_ want one bad get one _int__int_ _par__col_
1964148476,hate,dads ass_dat__dat__dat__dat__dat_
1964149450,relief,wow_com_ broke toe today stupid piece concrete_exc_ lame_exc_ job searching sight seeing brittany_dat_
1964149732,love,_at_ thanks_com_ thought may case chap awful job addicted bgtalent_dat__dat__dat__dat__dat_
1964150267,fun,_at_ married more_exc_ silly man_exc_ done long ago_com_ read tweets_exc_ barely escaped w_sla_out paying alimony_exc_
1964150348,love,_at_ aww sweetie could always take break read write something happier that_clo_ll make feel better
1964150744,worry,standing tailbone killing
1964150826,sadness,_at_ kid got second chance shudnt have_dat_ mowgli didnt_dat_ gutted
1964151538,worry,freaking close getting car back_dat_ told could pick call back tell crack mfing windshied_dat_
1964151691,sadness,really really misses
1964151823,worry,want go sixth period_dat_
1964151900,sadness,oh yes_com_ cavs win game5_com_ onto game6_dat_ it_clo_s still danger_com_ win one either_com_ it_clo_s shot championship
1964152153,hate,ughh feel rubbish
1964152160,neutral,_at_ office craving ice cream
1964152263,worry,deff workin weekened
1964152714,hate,_hashtag_ happened greg_dat_ rubbish follow up_dat_
1964153032,sadness,damn_com_ never knew could miss phone much 4 hours till told won_clo_t back till
1964153184,sadness,playing zeke_com_ he_clo_s leaving today
1964153291,worry,_at_ sold 6 stores_com_ don_clo_t think
1964153322,worry,finished taking world geograhy final_exc__exc__exc_ think bad_exc__exc__exc__exc_
1964153435,sadness,_at_ i_clo_m bummed miss you_dat_ hope enjoy writing conf_dat_ tho_exc_
1964153650,worry,_at_ know shame think they_clo_ve got good chance & amp_sem_ hope coz different aren_clo_t & amp_sem_ great _col__col__exc_
1964153689,neutral,there_clo_s one thing hate friends dats move skl forget yuu
1964155604,worry,i_clo_m scared bruised_dat_
1964155762,anger,throat fire
1964156054,sadness,sucking abbreviation today_dat_ sorry sentences look like eight year old typing them_dat_ lol
1964156212,worry,medicine man oh medicine man art thou_int_ feelin_dat__dat__dat__dat_ faint_dat__dat__dat_ can_clo_t_dat__dat__dat__dat_go _dat__dat__dat__dat__dat_on _par_lyin floor_par_ `` `` `` `` `
1964156621,enthusiasm,yeahh_com_ uhhh_com_ sure i_clo_m feeling new jonas songs yet
1964156699,sadness,_at_ it_exc_ itunes_com_ lost songs_dat_
1964156889,sadness,official_com_ i_clo_m worst day_dat_ called mile away
1964157059,neutral,last scheduled corn dog oc shift
1964157200,worry,weekend looks sloppy looking forward great week great customers_exc_
1964157249,sadness,i_clo_m sickk _dat__dat__dat_ tomorrow disaster don_clo_t get better_dat_
1964157263,empty,_at_ did_com_
1964157570,neutral,obvious holly go thru public vote straight away_dat__dat_ sooo obvious_dat_ aidan greg judges neither go
1964157696,sadness,im depressed pretty day everyone either something can_clo_t_dat__dat__dat_bleh _gui__dat__gui_
1964157716,worry,_at_ ya_com_ pretty bad_dat_ sure get go visit_dat_ super busy lately_dat_
1964158014,worry,head hurts feel sick go work tomorrow
1964158028,worry,_at_ awww_com_ sucks they_clo_re awesome get one_com_ squeeky happy_dat_ one left though
1964158911,worry,_at_ pah _gui_ isn_clo_t ready poor little mite
1964159582,neutral,_at_ want marty mcflyy t_gui_shirt_dat_
1964159645,neutral,_at_ _url_ _gui_ joe shirt concer here_com_ chilee_exc_ hahaha big rob wasn_clo_t
1964159753,worry,_at_ why_int_
1964159872,sadness,_at_ breaks heart
1964159995,neutral,_at_
1964160363,worry,_hashtag_ holly take paraded stage potential rejection_int_
1964160893,neutral,fractured growth plate doesn_clo_t mix well upcoming dance recital 12yr old_dat_ anybody want buy costume_dat__dat__dat_or six_int_ gah_exc_
1964161180,worry,_at_ never good dreams like that_dat_
1964161284,worry,wfd_col_ lasagna_dat_ still 45 minutes go_com_ hungry now_dat_
1964161561,worry,ummmm idea im friend pissed dont know hates much need help britney plz
1964161809,neutral,would like nutella_dat_ none
1964161820,surprise,_at_ ur welcome sweetie _dat_ anytime _dat_ need find way get followers _com_ don_clo_t many
1964162257,love,edinburgh_dat_ chinese yum_exc_ better take wee haggis hes cryin dunno tho xox
1964162301,sadness,_at_ it_clo_s sad_com_ i_clo_d love talk live uk can_clo_t wait new album_com_ please say hi xxx
1964162846,sadness,_at_ re_col_ swa & amp_sem_ pets _gui_ good news owners_com_ bad news people w_sla_ allergies needed fly less $ $ _dat_ sad many know_dat_
1964163179,surprise,_at_ gaaaaaaasp didn_clo_t know final one_exc__exc_ sad_com_ i_clo_ve reading books years
1964163268,hate,work till 6_dat__dat_then dreadful tv shopping cause mine broke
1964163832,hate,_at_ agreed_com_ review process unfortunately fair one _dat__dat__dat_ _hashtag_
1964163871,neutral,_at_ ich auch zu pinkpop
1964164180,sadness,_at_ i_clo_ve never done friday digest_dat__dat__dat_ today anomaly_com_ usually schedule fridays doesn_clo_t leave time it_dat_
1964164410,sadness,already miss mohawk_dat_
1964164426,empty,_at_ denial fucking truth
1964164781,sadness,arrived safely san fran_dat_ disgraced report tossed cookies_dat_ seems longer constitution flying_dat_
1964204576,worry,good heart_dat__dat__dat_ says doctor_dat_ except doctor won_clo_t tuesday afternoon put writing_dat__dat__dat__dat_
1964204601,worry,_at_ nooo_dat__dat__dat_ font connoisseur totally relate dude_com_ heart goes
1964204673,surprise,_at_ know_dat_ there_clo_s reason that_dat_
1964204712,sadness,_at_ im happy im emailin complaint_exc_ haha il hav 2listen sunday
1964204730,sadness,_at_ well sadly live boring city usa_com_ nothing here_dat_
1964204774,empty,_at_ tom_com_ fb link isn_clo_t working_dat_
1964205666,sadness,cant believe venus lost_dat_ real shame_dat_ smh_dat_ think im getting sick crap week_com_ doesnt look like wknd gona better_exc_
1964205698,neutral,_at_ ugh
1964205890,neutral,_at_ man people hard reach_com_ i_clo_ve stalking h_dat_r_dat_
1964206152,love,_at_ hahahahahahahahahahahaha love it_exc__exc__exc_ no_com_ actually_com_ mad cravings lately though
1964206653,neutral,it_clo_s raining seaworld
1964206804,worry,_at_ know _gui_ probs_dat_ driving bit always gets time ac_dat_ year bit sea going to_int_ aber_int_
1964206974,worry,_at_ it_clo_s friggin late now_dat_
1964207004,surprise,got home_com_ rosie surprise smiles hugs & amp_sem_ kisses waiting me_dat_
1964207138,worry,almost 2 hours i_clo_m work_dat_ time couldn_clo_t go slower_dat_
1964207345,sadness,baby man 4 years old week today he_clo_s growing fast_dat__dat__dat__dat__dat_
1964208340,empty,_at_ speaking fish_com_ company fish died rip julio
1964208986,neutral,people eight years junior can_clo_t understand references
1964209347,worry,direct selection tool stubborn working today_dat_
1964209419,surprise,_at_ go spanish mass sunday write couple papers_dat_ boo_dat_
1964209476,worry,r_dat_i_dat_p little bird flew window snapping neck
1964209801,boredom,_at_ phone whatchu tonight sucka_dat_ dane cook sold tickets_dat_ lamee_dat_
1964209913,neutral,_at_ see steff time _int__dat_
1964209934,sadness,_at_ yes dear_dat__dat__dat__dat_ _dat__dat__dat_ i_clo_m opff bbl8r
1964210119,love,_at_ wlda seen wit you_exc_ dummyhead_dat_
1964210995,sadness,came online big cause_dat_ ruined
1964211150,worry,got stung_dat_ bee_dat_
1964211217,fun,_at_ water park today_int_ made jealous looking pic
1964211269,worry,long stressful day coming tomorrow_dat_ write responses eoi_sem_ colleagues job
1964211722,worry,much homework think going hide corner cry_dat_
1964211999,fun,i_clo_ve already cleaning hour_exc__exc__exc_ much _url_
1964212128,neutral,_at_
1964212232,surprise,_at_ got right_exc_ know found wasn_clo_t coming cried_exc_ really sucks im still happy headlining now_exc_
1964212278,worry,aaaaarrrrggghhh_exc_ huge spider towel pile_com_ _ast_cries_ast_ glad kerbear isn_clo_t sorry mum cant bring rest
1964213920,worry,_at_ i_clo_ve readin last twitts_dat_ hope ok
1964214022,worry,_at_ awe man_com_ hope someone turns
1964214177,surprise,_at_ that_clo_s worst dream ever_dat_ weird think thoughts subconscious_dat_
1964214202,sadness,_at_ i_clo_m exactly day are_com_ man_dat_ buried _hashtag_
1964214216,hate,yield computer webkinz fan club_dat__dat__dat_
1964214391,sadness,_at_ aw_com_ kaelah feel bad you_dat_ sounds serious_int_ please get better soon_dat_ admire still working hard stuff_dat_
1964214443,sadness,feeling fab today missing boo
1964214720,worry,_at_ money atm_com_ plus trial don_clo_t know would let play without buying new exp
1964215211,neutral,_at_ plan currently
1964215219,hate,_at_ car get towed_int_ thats happened redgie_clo_s car last time went another reason don_clo_t like splashtown
1964215443,neutral,_at_ can_clo_t_dat_ i_clo_m ipod doesn_clo_t im
1964215610,sadness,_at_ i_clo_m fine_com_ i_clo_ve trying figure meaning behind song_com_ cant think anything_dat_ urlm_dat_in_sla_cnmt
1964216248,relief,_at_ least made
1964216402,worry,runway 2 hours
1964216484,hate,_at_ wish could make too_exc__exc__exc_ hate commute sometimes
1964217192,worry,_hashtag_ it_clo_s shame dreambears won_clo_t get
1964217532,fun,_at_ lol_dat__dat__dat_i greedy_dat_ i_clo_m craving coldstone again_dat_
1964217768,neutral,_at_ know mom going monday get changed_dat_ i_clo_m upset
1964217954,worry,took best friend 13 years_com_ well know katie outzen quiz failed_com_ happen_int_ sad_exc_
1964218496,hate,always want perfect_dat_ thatã¯â¿â½s hard cause even know itã¯â¿â½s impossible_dat_ _dat__dat__dat_
1964218720,neutral,_at_ dont know
1964219137,neutral,nothin
1964219427,neutral,_at_ many miles driving today_dat_ time twitter
1964219963,relief,happy friday dance_com_ rain i_clo_m outta here_dat__dat_till 2morrow sat saturday morning shift_com_ still good
1964220266,worry,noooooo worst news ever today tattoo artist moving omg going do_exc__int__exc__int__exc__int__exc__int_
1964220376,sadness,fed pain
1964220405,worry,_at_ won_clo_t leave alone accept appology
1964220909,hate,damn it_dat_ totally gutted decided go tonight_dat_ roni size djing
1964221408,worry,_at_ bet received lots hit tweet_sem_ work cannot_com_ wish could
1964221859,hate,art state_dat_ feel sick_dat_
1964222085,worry,_at_ i_clo_ma say smudge start calling people given malicious action pulled night
1964222097,worry,get $ 40 trumpet book _gui_ get caught rain $ 80 trumpet book _dat__dat__dat_ oh dear ny
1964222165,neutral,_at_ lol it_clo_s coming probably mid june early julyish_int__int__int_
1964222226,sadness,broke laptop again_dat__dat__dat_
1964222253,happiness,_at_ wannna go wan na go anywhere jersey
1964223019,worry,_at_ yeah unfortuantley sam hanks crap bowl like rolled along floor got grr
1964223108,sadness,wants hear voice
1964223157,worry,_at_ don_clo_t think would happy were_dat__dat__dat_
1964223464,worry,wants go back charleston
1964223657,neutral,_at_ & lt_sem_3_int_
1964224271,worry,_at_ i_clo_m sorry darling anything do_int_
1964224366,neutral,thats it_com_ end_dat_ tears fears vs eric prydz_com_ dj hero _url_
1964224492,neutral,im way brookings
1964224586,worry,grandpa told feels useless_dat_ said_com_ & quot_sem_papa you_clo_re 80_clo_s_com_ makes happy & quot_sem__com_ somehow doubt helped
1964224876,neutral,changing work_com__dat_
1964225286,neutral,finished tennis match_dat__dat__dat_ lost tho 6_gui_3_com_ 1_gui_6_com_ 4_gui_6
1964225332,sadness,dog poppy poorly hate seeing pets ill_com_ sad_exc_
1964225710,hate,went limit actions per hour twitter clients_dat_ hate limit_dat_
1964225858,neutral,aidan_com_ please
1964226282,happiness,_at_ wish could sat thats super busy day sunday perhaps_int_ playing football dolores park too_com_ youre welcome come hang_exc_
1964226818,neutral,back home_com_11 hours till work
1964226896,worry,_at_ im 20 _gui_ believe me_com_ i_clo_ve tried_exc_ i_clo_m ginger_exc_ freckles join face _gui_ that_clo_s it_exc_ get bottle cancer _dat__dat__dat_
1964227095,worry,_at_ im 20 _gui_ believe me_com_ i_clo_ve tried_exc_ i_clo_m ginger_exc_ freckles join face _gui_ that_clo_s it_exc_ get bottle cancerfree
1964227348,hate,_at_ sux ur diff country
1964227836,fun,took long nap_dat__dat__dat_i feel like still asleep
1964228010,sadness,hernia hurting way usual tonight_com_ way i_clo_m able go out_exc_
1964228323,surprise,_at_ need get tickets though idk gon na happen
1964228324,hate,swoobs swass_dat__dat__dat__dat_ hell air today packing blech
1964228600,sadness,_at_ oh _at_ work_int_ poor boy
1964228733,worry,_at_ yeah know_exc_ youtube rip don_clo_t know keep it_dat_
1964229170,love,glad weekend here_dat_ one week left school kids_dat_
1964229481,happiness,_at_ yeah_com_ remember_dat_ _ast_hugs_ast_
1964229849,sadness,got bad headache
1964230521,worry,navy blue black nailpolish think stained nails little_dat__dat_
1964230581,worry,_at_ ahhh cant go then_exc_ could_clo_ve gone like 1
1964230702,neutral,_at_ nop uso grooveshark pero muy informal ni user tengo
1964230751,worry,doesn_clo_t understand thing wont save photos defo uggo_exc_ lol
1964230886,worry,_at_ star replies
1964230894,worry,someone sent random phone pic asian cats _par_with paws air like sushi_sla_chinese restaurants_par__com_ don_clo_t know
1964231114,neutral,_at__col_ oh begun long this_exc_
1964231358,fun,late night fun friend_com_ early morning wake ups make zeb grumpy girl
1964231440,surprise,listen back around _at_ _dat__dat__dat_love song_dat_ meet _at_ tomorrow ^_dat_^ canã¯â¿â½t go swimming sorry
1964231776,sadness,friends feel though don_clo_t need bring gifts house warming_dat__dat__dat_a mess
1964231836,sadness,_at_ saw it_com_ made sad
1964232290,sadness,dammit_com_ forgot go canvas shopping today
1964232370,sadness,another long day_dat__dat_glad weekend_dat__dat_but still call
1964232373,neutral,_hashtag_ dcd seniors good_com_ good enough_dat_
1964232548,love,_at_ favorite song _clo_im standing dont see me_com_ i_clo_d give change_clo_ dont know called
1964237335,enthusiasm,_at_ dam you_com_ want _hashtag__com_ stupid rogers
1964237467,worry,_at_ still come_int_ gon na
1964238473,sadness,don_clo_t even want go store get ice cream_dat_ wasted cute outfit on_dat__dat__dat_ sitting ass twitter_exc__exc_
1964239048,worry,never got round buying ice creams work_gui_ took call lawyer knocked kilter
1964239236,worry,guess 24_gui_48 hour maintenance_dat__dat_ i_clo_m sad miss friends
1964239275,worry,_at_ hence jew jew_dat_ pretty_dat_ i_clo_m sorry
1964239329,worry,dead gerbil
1964239432,happiness,smith_sla_amherst mini_gui_reunion last night fun_gui_ miss old days
1964239535,sadness,stomach cramps_sem_ sat bed hot water bottle hot milk & amp_sem_ toast_com_ feel like wi girl _col__clo__par_ minus stomach cramps
1964240048,hate,_at_ kno kknow _dat__dat__dat_ sigh_dat__dat__dat_ on_dat_ sux
1964241078,worry,tired_exc_
1964241827,worry,& quot_sem_and mom friend drinking_dat__dat_ greatt_dat__dat_ & quot_sem_
1964241900,love,awwwww wants hug_exc__exc__exc_
1964242436,happiness,_at_ awww heard sweetest guy fans_dat_
1964242539,neutral,vogue model miss rachel merh _dat__dat__dat_
1964242863,happiness,mum lost grangemouth_dat_ utter hilarity_exc_ totally lost
1964242943,neutral,_at_ umm_dat__dat_ok_dat__dat_just don_clo_t start cats fire_dat__dat_ _dat__dat__dat_promise
1964243276,hate,worse fucking day everrrr_dat_ tonight better make today
1964243861,neutral,ugh 3 hours
1964244100,sadness,omg parents today _exc_ i_clo_ve fighting mine
1964244636,neutral,_at_ rofl
1964244885,empty,sunburn
1964244936,surprise,_at_ ipod headphones gone kaput_dat_ wanted buy new ones_dat_ buy bose instead then_int_ work apple_int_
1964245332,hate,types fast good_dat_ craving pizza 2+ wks_dat_ gah hate job want pizza_exc_ lmaoz me_int__exc_
1964245422,worry,_at_ ohhh got it_dat_ it_clo_s 8830 think miss pistons really hope joe cooks something big_exc_
1964246345,worry,frame damage_dat__dat__dat_ car could totalled
1964246404,happiness,_at_ actually envy even though i_clo_ve already seen it_dat_ good_exc_
1964246425,worry,logic getting short prom dress_int_ last year freaking hot dying_dat__dat__dat_ look weather_dat__dat__dat_ hahah luck
1964246804,neutral,know short week_com_ certainly dragged
1964246823,fun,aparently sight album sampler cd video
1964247108,worry,totally chilled day relaxing garden lovely weather_dat_ shame go work tomorrow
1964247206,hate,ugh_com_ okay i_clo_m going go shower shopping mommy_com_ let_clo_s hope don_clo_t pass fuck out_dat_
1964247362,worry,_at_ really_int_ send too_int_ don_clo_t get internal emails_dat_
1964247440,neutral,_at_ _url_ _gui_
1964247469,worry,traffic horrific 695_dat__dat_i jus wan na gt dog
1964247632,sadness,_at_ _dat__dat__dat_moving done_com_ internet monday cafe_com_ like new place_com_ work fine_dat_ everything else_com_ so_dat_
1964247634,worry,_at_ ok mate stayed well losers aren_clo_t
1964247674,neutral,_url_ _gui_ besties_dat_ _at_ there_dat_
1964247733,worry,_at_ go winchester sister doesnt go more_exc_ bad times_dat__dat_ x
1964248129,worry,club day school & amp_sem_ can_clo_t go b_sla_c hurt school trippin some1_clo_s backpack_dat_
1964248359,sadness,_at_ yay missed naptime
1964248588,love,_at_ oh ok well im sendin lots love xxx
1964248656,happiness,_at_ _url_ _gui_ bwahahahahahahaha nice_exc_ want doggy
1964248773,neutral,full_dat__dat_ haven_clo_t even eaten meal yet
1964248924,worry,_at_ lol _gui_ thats 51p less ive got towards cruise_exc__exc_
1964249058,hate,_at_ don_clo_t feel bad burrito kinda sucked_dat_
1964249111,neutral,_at_ i_clo_ll sure call soon_exc_ btw masita leaves tomorrow
1964249201,worry,_at_ shudder thought thinking she_clo_d she_clo_d managed reclaim it_dat__dat__dat_
1964249303,empty,_at_ _url_ _gui_
1964250109,worry,_at_ bummer_com_ bro_com_ sorry hear
1964250118,empty,_clo_whats stand gay marriage_int__clo_ _gui_ me_dat_ _clo_what fuck natalie_com_ stop asking gay ass questions_exc_ go get job_exc__clo_ _gui_ dad_dat_
1964250173,sadness,_at_ u witch_exc_ im upstate fucking hick dry county_dat_ alcohol ethnic food_dat_ im crying_dat_
1964250259,neutral,_at_ thats 7 weeks away im sure got tweeting night before_int_
1964250656,fun,pku meeting london_com_ day today_dat_ one favorite pkuers jessie there_dat_ pku leukemia hospital_dat_
1964251015,neutral,_at_ thanks_exc_ check next time i_clo_m target_dat_ it_clo_s hour away
1964251100,neutral,san jose_dat_ good time w_sla_ bros_dat_ also helped dad edit next holy land brochure_dat_ wish could go_exc_
1964251497,worry,tried sign _at_ apparently knoxville big enough city knox ever list_int_
1964251818,love,cant wait get home_dat_ hate job
1964251850,neutral,_at_ really want sporebat pet_dat_
1964251928,worry,_at_ tried go her_clo_s got message & quot_sem_that page doesn_clo_t exist_exc_ & quot_sem_
1964252031,surprise,almost time say good bye twimulations_dat_ i_clo_ll miss tweeps
1964252246,worry,_at_ lucky_dat__dat_ live_int_ im vegas never rains here_dat__dat__dat_
1964252379,neutral,_at_ 3d movie amazing little short wanted more_exc__exc_
1964252403,sadness,_at_ _url_ _gui_ ur lucky_exc_ there_com_ stage close theem_exc_ think we_clo_re dangerous _par__int_
1964252452,worry,hate going work_dat_
1964252524,worry,attacked cola_dat__dat__dat__dat__dat_ sticky
1964252588,hate,waitin_clo_ many new good songs end didnt like much
1964286875,worry,sorry everybody_exc_ apparently twitter isn_clo_t sending updates_dat_
1964287070,surprise,first fail_com_ cant tweet phone_dat_ oh love work phone
1964287396,sadness,sitting work watching clock_dat_ isn_clo_t moving fast enough_dat_
1964287442,hate,_at_ aww bbq_int_ that_clo_s fair chocolate
1964287684,worry,_at_ that_clo_s sad_dat_ trauma_dat__dat__dat_ future serial killer_dat__dat__dat_
1964288322,neutral,_at_ red top tabloids_com_ build em up_com_ knock em
1964288383,neutral,thanks invite though
1964288508,sadness,sorry tweet bgt poor wonderful crazy weird greg fair_dat_ silly little girl never going cope_dat_ urgh_dat_ fair_dat_
1964288692,neutral,poor _at__dat_ flowers fornicating nose now_dat_ _at_
1964288710,worry,ugh hedache_sem_ may cheap_com_ fucking shit still class roll
1964288779,enthusiasm,wan na talk mitchel mussoooooo
1964288879,neutral,_at_ nah next week honey fault confusin u
1964288918,worry,eyes hurts_dat__dat_
1964289254,relief,_at_ too_exc_ yay got in_dat_ kid cries lot
1964289336,worry,_at_ saw _gui_ unfortunately happens day high school reunion catch next time_dat_
1964289885,worry,_at_ hugged
1964289931,worry,two hours till offer house expires word yet_exc_ come people_com_ sell us house_exc__exc__exc__exc__exc__exc__exc__exc__exc__exc__exc_ _hashtag_ _hashtag_
1964289934,worry,_at_ miss you_dat__dat__dat_ come say bye leave_exc__exc_
1964290218,relief,bouta donate blood_exc_ ahhhhh_exc_
1964290378,worry,wedding next thursday i_clo_m ill
1964290614,fun,awww wanted see greg
1964290975,sadness,day beasted me_dat_
1964291086,happiness,_at_ try 5 5_gui_drawer horizontal cabinets full non_gui_digital fun_dat_ sec & amp_sem_ finra make job joyful_dat_ can_clo_t hire temps either
1964291141,worry,want lot things right cant them_gui_yet_dat_
1964291769,sadness,& lt_sem__gui__gui__gui__gui__gui_bored death
1964291928,sadness,oh no_exc_ read going remake girls wan na fun stop hollywood_gui_just stop_exc_
1964291961,neutral,_at_ yeah think depends you_clo_re it_com_ least im getting free ill miss sk though
1964292186,fun,wants new phone_dat_ ugh b_gui_day 3 weeks ya_clo_ll
1964292192,neutral,_at_
1964292509,neutral,_at_ without
1964292678,neutral,_at_ guys didn_clo_t say hi answer questions yesterday nice songs_dat_
1964292937,sadness,_at_ make one_exc_ i_clo_m still craving shrimp
1964293053,worry,_at_ don_clo_t know bear watch hollie tommorrow night_com_it_clo_s bit hard take seeing state gets
1964293213,happiness,_at_ oh no_exc__exc_ don_clo_t horrible lol better singer even didn_clo_t cry_dat__dat__dat_ don_clo_t u think_int_ made cry haha_exc_
1964293584,happiness,_at_ rude_exc_ going cabin drinking without lizlove_exc_ im proud momma finally learned properly twit
1964293828,worry,re_gui_admitted_com_ stage three_gui_night minimum hopeful tuesday discharge
1964293880,neutral,ummmmm im alone mcalisters
1964294302,sadness,craving munchkins bad_dat_
1964294379,relief,_at_ i_sla_o psy_int_ i_clo_m taking psy101 starting monday_com_ looking forward going back school
1964294880,neutral,_at_ everything lousy
1964295579,worry,nvm_com_ working period
1964295890,surprise,got home last day school_dat_ graduation tomorrow_dat_
1964296304,neutral,_at_ right_dat__dat__dat__dat_ trip
1964296842,surprise,_at_ singer oasis_com_ right_int__int_ mean_dat__dat_ never think hates
1964296880,happiness,_at_ hope happens tomorrow_com_ ill _sem__par_ _par_providing dad gets better take _par_
1964296900,sadness,_at_ oh dear_dat_ terrible_dat_ however_com_ moleskine notebooks rule_dat_ lot_dat_
1964296912,relief,_at_ wonderfullll_dat_ went ppooool_dat_ forgot floatiez though
1964298352,worry,_at_ know_exc_ running though_com_ soph get massive one_dat__dat__dat_
1964298986,sadness,time get game cancel 4th season like show_exc_
1964299061,worry,wondering anyone seen cell phone cant find anywhere
1964299113,worry,stubbed little toe morning file cabinet _dat__dat__dat_ it_clo_s turning black
1964299328,neutral,laina recital tonight_dat_ going going second one tomorrow_dat_ home alone
1964299372,fun,sooo mad_dat__dat__dat_yesterday today_dat__dat__dat_sucked_exc__exc__exc_so much_exc_
1964299408,sadness,girl friend also dropped
1964299444,neutral,arg exile still problem alt_gui_tabbing
1964299616,worry,_at_ heard lot programs like that_com_ go large chain learning centers_com_ sorry you_exc_
1964299854,neutral,_at_ i_clo_m bored got nothing do_dat_
1964299998,worry,_at_ choice_dat_ use one project never ends_exc_
1964300137,sadness,watching qi dave _gui_ still quite bored_exc_ even adam davis cheer up_dat_ he_clo_s quite funny_dat_
1964300332,relief,_at_ still another hour_dat_
1964300584,happiness,_at_ love haaaaair_exc_
1964301471,neutral,please_int_
1964302112,worry,trying upload background twitbacks_dat_ working
1964302609,worry,_at__col_ yeah_com_ fell asleep i_clo_m sorry_dat_ way world waking _at_ 7am lol_dat_ work _at_ 9am_dat_
1964302698,worry,_at_ you_clo_re one getting married
1964303061,relief,cold wished go back bed
1964303317,worry,boss come today_dat__dat__dat__dat__dat_
1964303418,surprise,lol nice today_int_ totally woke wasted day working things youtube project i_clo_m in_exc_ w00t_exc_
1964318505,neutral,_at_ good luck tonight big finale show_exc_
1964318652,worry,_at_ much love hopeful_com_ reckon chances minimal _eq_p i_clo_m never gon na get cake stuff
1964318790,worry,pic didn_clo_t work
1964318867,neutral,brother planning moving vietnam staying forever_dat__dat_
1964318965,hate,school guy like talking girl cant stand all_exc__exc_ ppl sooo_dat__dat__dat_ughhhh_exc__exc_
1964319278,neutral,missing tampa
1964319303,sadness,hips wide rock mario kart shorts bone structure 12 year old boy_int_
1964319347,neutral,_at_ you_clo_re telling me_dat_
1964319554,neutral,way work_com_ cant bothered
1964319745,worry,_at_ understand fear_dat_ feel way many things_dat_ really need motivation overcome it_dat_ mine guilt
1964319992,neutral,left windows bit_dat_ seats got pretty yet
1964320423,empty,got let go today
1964320501,neutral,_at_ thanks_dat__dat__dat_ 6 lbs 3 weeks
